id,title,url,calories,fat_cals,total_fat,saturated_fat,cholesterol,sodium,total_carbohydrates,fiber,sugar,protein,serving_size,servings_per_recipe,fat_per100g,salt_per100g,saturates_per100g,sugar_per100g
6527687c9b,Last Dance,http://www.food.com/recipe/last-dance-351377,402.7,82.0,9.1,5.6,0.030100000000000002,0.0265,34.6,0.1,32.9,1.3,147,1,6.19047619047619,0.01802721088435374,3.8095238095238093,22.38095238095238
65276ea8ba,Eggplant (Aubergine) Parmesan,http://www.food.com/recipe/eggplant-aubergine-parmesan-25953,305.2,111.0,12.4,6.2,0.0859,1.1402,31.2,7.1,8.5,19.5,340,4,3.6470588235294117,0.33535294117647063,1.8235294117647058,2.5
6528154f5f,Lime Tart With Brown Butter Crust,http://www.food.com/recipe/lime-tart-with-brown-butter-crust-448987,443.0,283.0,31.5,18.9,0.1992,0.08990000000000001,36.9,0.7,17.1,4.8,113,8,27.876106194690266,0.07955752212389382,16.725663716814157,15.13274336283186
6528344a64,Pork Loin Roast,http://www.food.com/recipe/pork-loin-roast-511921,491.5,287.0,32.0,11.1,0.1361,0.5376000000000001,2.8,0.9,0.8,45.6,255,8,12.549019607843137,0.21082352941176474,4.352941176470588,0.3137254901960785
65286a1535,Charmed,http://www.food.com/recipe/charmed-337069,14.3,5.0,0.6,0.4,0.0023,0.011699999999999999,1.3,0.0,1.4,0.9,29,1,2.0689655172413794,0.04034482758620689,1.3793103448275863,4.827586206896552
652873815b,Cactus Candy,http://www.food.com/recipe/cactus-candy-121818,389.2,0.0,0.0,0.0,0.0,0.0008,100.5,0.0,100.3,0.0,144,6,0.0,0.0005555555555555556,0.0,69.65277777777777
6528bbf7f8,Warm Caramel Pears,http://www.food.com/recipe/warm-caramel-pears-29795,234.2,65.0,7.3,4.4,0.023100000000000002,0.0068,45.2,6.5,33.1,1.1,257,2,2.840466926070039,0.002645914396887159,1.7120622568093387,12.879377431906617
6528dff37a,Mommy's Surprise,http://www.food.com/recipe/mommys-surprise-120725,537.6,264.0,29.4,13.4,0.091,0.9236,36.7,2.0,3.2,30.8,271,6,10.84870848708487,0.34081180811808115,4.9446494464944655,1.1808118081180814
65290b9152,Good Old Oatmeal-Coconut Cookies,http://www.food.com/recipe/good-old-oatmeal-coconut-cookies-406963,402.9,173.0,19.3,11.9,0.0583,0.2694,53.3,2.8,28.1,5.8,90,12,21.444444444444446,0.2993333333333333,13.222222222222221,31.222222222222225
652944cac4,Fresh Green Peas and Sugar Snap Peas in Sesame Dressing,http://www.food.com/recipe/fresh-green-peas-and-sugar-snap-peas-in-sesame-dressing-94890,109.8,24.0,2.7,0.4,0.0,0.4631,17.5,5.6,7.3,5.3,105,6,2.5714285714285716,0.441047619047619,0.38095238095238093,6.952380952380952
6529b3a8e5,Easy Resturaunt Style Salsa,http://www.food.com/recipe/easy-resturaunt-style-salsa-74120,13.2,1.0,0.1,0.0,0.0,0.0038,2.9,0.9,1.9,0.6,126,6,0.07936507936507936,0.0030158730158730157,0.0,1.5079365079365077
6529c02abe,Chocolate Chip Perfection,http://www.food.com/recipe/chocolate-chip-perfection-201636,239.4,108.0,12.1,7.3,0.0261,0.0987,30.7,1.9,22.1,2.2,25,36,48.4,0.39480000000000004,29.2,88.4
6529ee7b4b,Sweet Fruit Pizza That Looks Like a Regular Pizza!,http://www.food.com/recipe/sweet-fruit-pizza-that-looks-like-a-regular-pizza-399768,159.6,52.0,5.8,2.3,0.0015,0.0185,26.2,0.7,20.0,1.3,47,8,12.340425531914894,0.039361702127659576,4.8936170212765955,42.5531914893617
652a0271b7,Black Truffle Balsamic Vinegar,http://www.food.com/recipe/black-truffle-balsamic-vinegar-188271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,1,0.0,0.0,0.0,0.0
652a16f5c9,Creamy Southern Slaw,http://www.food.com/recipe/creamy-southern-slaw-455685,92.3,34.0,3.9,0.6,0.0029,0.3902,14.3,2.9,9.1,1.6,82,8,4.7560975609756095,0.47585365853658534,0.7317073170731707,11.097560975609756
652a32bcb8,Gingerbread Cake,http://www.food.com/recipe/gingerbread-cake-107131,187.5,46.0,5.2,0.6,0.0352,0.1855,32.5,1.1,7.9,3.3,76,18,6.842105263157896,0.24407894736842103,0.7894736842105263,10.394736842105264
652a3b2939,mushroom pie,http://www.food.com/recipe/mushroom-pie-88904,240.7,152.0,16.9,10.4,0.0606,0.37210000000000004,18.2,0.8,1.6,4.7,111,16,15.225225225225225,0.33522522522522524,9.36936936936937,1.4414414414414414
652a5751e4,Chocolate Mocha Cake - Gf,http://www.food.com/recipe/chocolate-mocha-cake-gf-435182,306.9,35.0,4.0,1.6,0.10579999999999999,0.6892,68.8,3.6,63.0,5.3,161,8,2.484472049689441,0.4280745341614907,0.9937888198757764,39.130434782608695
652a643276,Hg's Too Easy Mac N Cheese,http://www.food.com/recipe/hgs-too-easy-mac-n-cheese-392226,194.8,7.0,0.8,0.1,0.0,0.0026,39.2,1.7,0.9,6.8,54,4,1.4814814814814816,0.004814814814814815,0.1851851851851852,1.6666666666666667
652ab07f7a,Dublin Coddle - Ireland,http://www.food.com/recipe/dublin-coddle-ireland-482227,940.2,669.0,74.4,24.7,0.1603,1.6156,31.1,4.4,3.6,35.1,428,6,17.38317757009346,0.37747663551401867,5.771028037383178,0.8411214953271028
652abd09dc,Beef and Mushroom Cobbler,http://www.food.com/recipe/beef-and-mushroom-cobbler-469531,395.4,178.0,19.9,7.6,0.062200000000000005,0.5705,31.2,2.0,5.1,23.1,377,4,5.278514588859416,0.1513262599469496,2.0159151193633953,1.352785145888594
652abfbd68,Homemade Cheese Whiz,http://www.food.com/recipe/homemade-cheese-whiz-131442,97.8,62.0,6.9,4.3,0.0195,0.3812,3.4,0.0,1.7,5.6,797,1,0.8657465495608533,0.04782936010037641,0.5395232120451694,0.21329987452948554
652ad0a8e5,The Wedge,http://www.food.com/recipe/the-wedge-48462,202.7,132.0,14.7,4.5,0.0206,0.4373,13.9,2.1,6.3,5.6,206,8,7.135922330097087,0.21228155339805826,2.1844660194174756,3.058252427184466
652af00486,Toaster Pastries,http://www.food.com/recipe/toaster-pastries-178091,230.4,95.0,10.6,3.0,0.0296,0.2765,28.7,0.9,2.6,4.8,61,8,17.37704918032787,0.45327868852459025,4.918032786885246,4.262295081967213
652b05d9c0,Corky's Southwest Style BBQ Sauce,http://www.food.com/recipe/corkys-southwest-style-bbq-sauce-272435,762.9,235.0,26.2,15.1,0.061,3.0315,139.0,8.0,102.5,6.4,708,1,3.7005649717514126,0.4281779661016949,2.132768361581921,14.477401129943503
652b0a9eba,Creamy French Dressing,http://www.food.com/recipe/creamy-french-dressing-484043,179.1,10.0,1.1,0.5,0.0037,0.5504,37.2,0.8,35.5,6.6,214,1,0.5140186915887851,0.257196261682243,0.23364485981308408,16.588785046728972
652b164b7d,Hachis Parmentier or French Style Shepherd's Pie,http://www.food.com/recipe/hachis-parmentier-or-french-style-shepherds-pie-38027,1023.9,608.0,67.6,24.3,0.1749,0.9204,61.3,6.9,6.0,42.5,529,4,12.778827977315688,0.17398865784499057,4.593572778827978,1.1342155009451798
652b1f3814,Cauliflower-Cheese Pot Pies,http://www.food.com/recipe/cauliflower-cheese-pot-pies-421192,704.7,473.0,52.6,23.7,0.15009999999999998,0.44889999999999997,42.1,6.0,5.9,19.0,1376,1,3.822674418604651,0.03262354651162791,1.7223837209302324,0.4287790697674419
652b2a802d,La Choy Beef & Broccoli,http://www.food.com/recipe/la-choy-beef-broccoli-395916,725.9,480.0,53.4,14.8,0.11109999999999999,0.927,23.2,1.9,3.1,35.8,202,4,26.435643564356436,0.458910891089109,7.326732673267328,1.5346534653465347
652b369d02,Chicken Alfredo,http://www.food.com/recipe/chicken-alfredo-31457,237.8,130.0,14.5,5.0,0.0598,0.1389,8.0,1.4,3.6,18.7,195,4,7.435897435897436,0.07123076923076924,2.564102564102564,1.8461538461538463
652b416b0c,Zucchini Lasagna,http://www.food.com/recipe/zucchini-lasagna-108717,577.7,330.0,36.7,17.0,0.1368,1.067,19.4,2.4,13.1,42.4,423,12,8.67612293144208,0.25224586288416073,4.0189125295508275,3.0969267139479904
652b4be3a9,Italian Style Meatloaf,http://www.food.com/recipe/italian-style-meatloaf-149344,447.0,218.0,24.3,11.7,0.14980000000000002,0.6515,21.8,2.0,4.0,31.8,248,4,9.798387096774194,0.2627016129032258,4.71774193548387,1.6129032258064515
652b82b135,Jacques Torres' Chocolate Coconut Napoleon,http://www.food.com/recipe/jacques-torres-chocolate-coconut-napoleon-494479,699.3,478.0,53.1,34.1,0.26130000000000003,0.1606,58.7,8.8,42.3,12.3,223,10,23.811659192825115,0.07201793721973093,15.291479820627805,18.96860986547085
652b94e839,Gewurzplatzchen (Spice Cookies),http://www.food.com/recipe/gewurzplatzchen-spice-cookies-6432,595.3,227.0,25.3,12.2,0.0717,0.6805,87.0,1.8,43.6,6.7,141,6,17.94326241134752,0.4826241134751773,8.652482269503546,30.921985815602838
652bc7c885,Armenian Dinner Sandwich,http://www.food.com/recipe/armenian-dinner-sandwich-164825,760.7,317.0,35.3,14.7,0.1105,1.3307,72.3,6.9,10.5,38.3,377,4,9.36339522546419,0.3529708222811671,3.89920424403183,2.7851458885941645
652be01b0b,Mini Scallop Casseroles,http://www.food.com/recipe/mini-scallop-casseroles-345150,337.2,114.0,12.7,7.3,0.0703,0.6005,27.1,2.0,9.1,28.2,371,4,3.4231805929919137,0.16185983827493264,1.967654986522911,2.452830188679245
652be32303,Auss Good Pie,http://www.food.com/recipe/auss-good-pie-434733,517.2,137.0,15.3,2.6,0.141,0.2031,92.4,3.3,82.2,8.9,111,6,13.783783783783784,0.18297297297297296,2.3423423423423424,74.05405405405405
652c249fd2,Maple Apple Chicken Sausage,http://www.food.com/recipe/maple-apple-chicken-sausage-150773,90.8,31.0,3.5,0.7,0.039700000000000006,0.0439,2.1,0.4,1.4,12.2,77,8,4.545454545454546,0.057012987012987015,0.9090909090909091,1.8181818181818181
652c453651,Kittencal's 60% Whole Wheat Rolls,http://www.food.com/recipe/kittencals-60-whole-wheat-rolls-117888,196.5,44.0,4.9,2.8,0.0116,0.3256,34.1,4.2,3.6,5.9,85,12,5.764705882352942,0.3830588235294118,3.294117647058823,4.235294117647059
652cbc5b08,Chocolate Coffee,http://www.food.com/recipe/chocolate-coffee-318760,171.5,114.0,12.8,7.6,0.041100000000000005,0.0818,12.8,0.5,6.4,1.8,285,4,4.491228070175439,0.028701754385964912,2.6666666666666665,2.2456140350877196
652cf6653f,Bar C Ranch Style Potatoes,http://www.food.com/recipe/bar-c-ranch-style-potatoes-377471,282.9,106.0,11.8,7.4,0.0305,0.2508,41.5,5.0,5.4,4.7,240,4,4.916666666666667,0.10450000000000001,3.0833333333333335,2.2500000000000004
652d1652f0,Duck Sauce,http://www.food.com/recipe/duck-sauce-108527,185.8,1.0,0.2,0.0,0.0,0.0363,47.5,0.9,26.1,0.4,154,4,0.12987012987012986,0.02357142857142857,0.0,16.948051948051948
652d1b1c29,Cinnamon Oatmeal Muffins (Gluten and Dairy Free),http://www.food.com/recipe/cinnamon-oatmeal-muffins-gluten-and-dairy-free-420706,77.1,16.0,1.8,0.3,0.0155,0.1884,13.7,1.4,8.2,1.9,22,12,8.181818181818182,0.8563636363636363,1.3636363636363635,37.272727272727266
652d596868,Apple Danish Cheesecake,http://www.food.com/recipe/apple-danish-cheesecake-97282,447.4,248.0,27.6,14.2,0.0881,0.1792,45.9,3.3,28.5,7.2,160,8,17.25,0.11199999999999999,8.875,17.8125
652d971985,Toll House Pie,http://www.food.com/recipe/toll-house-pie-324916,820.0,506.0,56.3,26.6,0.1556,0.35910000000000003,78.1,3.8,54.6,8.7,138,8,40.79710144927536,0.26021739130434784,19.275362318840582,39.565217391304344
652ddd93eb,Beer Dressed Potato Salad,http://www.food.com/recipe/beer-dressed-potato-salad-169653,220.6,24.0,2.7,1.5,0.0065,0.4632,42.2,5.0,4.1,5.2,275,6,0.9818181818181819,0.16843636363636363,0.5454545454545455,1.4909090909090907
652deb50c2,Stuffed Bell Peppers,http://www.food.com/recipe/stuffed-bell-peppers-11779,302.8,135.0,15.0,7.6,0.0352,0.2778,30.2,3.4,5.7,12.7,211,4,7.109004739336493,0.13165876777251184,3.6018957345971563,2.7014218009478674
652def3da8,Chocolate Gravy,http://www.food.com/recipe/chocolate-gravy-78435,209.5,127.0,14.2,8.9,0.039,0.1316,19.8,1.0,12.6,3.0,75,8,18.933333333333334,0.17546666666666666,11.866666666666667,16.799999999999997
652dfa6a91,Insalata Pizzas,http://www.food.com/recipe/insalata-pizzas-484075,145.4,86.0,9.6,4.1,0.0221,0.26689999999999997,7.8,1.2,2.2,7.5,109,4,8.807339449541283,0.24486238532110088,3.7614678899082565,2.0183486238532113
652e21daf5,Green Chili,http://www.food.com/recipe/green-chili-187702,401.0,71.0,8.0,2.9,0.0538,0.7562000000000001,46.0,14.2,2.8,37.2,499,6,1.6032064128256511,0.15154308617234472,0.5811623246492986,0.561122244488978
652e30d1ea,Mammaw's Chicken Casserole,http://www.food.com/recipe/mammaws-chicken-casserole-419241,214.1,88.0,9.8,3.8,0.0286,0.4024,21.4,2.6,3.2,11.1,184,15,5.326086956521739,0.21869565217391304,2.0652173913043477,1.7391304347826086
652e3fb7f1,Chocolate Coconut Bars,http://www.food.com/recipe/chocolate-coconut-bars-109291,1179.2,598.0,66.5,19.5,0.0866,0.31410000000000005,132.2,4.1,92.2,18.7,1084,1,6.134686346863469,0.028976014760147602,1.7988929889298892,8.505535055350553
652e4cd285,Cocoa Bean Brownies,http://www.food.com/recipe/cocoa-bean-brownies-330460,377.6,148.0,16.5,2.3,0.10579999999999999,0.2828,53.9,5.6,33.7,8.4,116,6,14.224137931034484,0.24379310344827587,1.982758620689655,29.051724137931036
652e4faad9,Fabulous & Easy Potato Casserole Side Dish,http://www.food.com/recipe/fabulous-easy-potato-casserole-side-dish-92043,701.0,443.0,49.3,22.4,0.1113,0.9769,52.9,4.7,2.8,12.7,192,8,25.677083333333332,0.5088020833333333,11.666666666666666,1.4583333333333333
652e837b1a,Half Shell Bar's Buffalo Shrimp,http://www.food.com/recipe/half-shell-bars-buffalo-shrimp-71440,457.1,141.0,15.7,8.3,0.2922,0.8229,36.0,1.1,3.3,40.6,1216,1,1.2911184210526316,0.06767269736842105,0.6825657894736843,0.2713815789473684
652e96da15,Frosted Peanut Butter Fingers,http://www.food.com/recipe/frosted-peanut-butter-fingers-334885,3954.9,1824.0,202.7,78.9,0.2985,2.4838,493.8,26.5,351.0,80.1,2622,1,7.730739893211289,0.09472921434019832,3.0091533180778036,13.386727688787186
652eedb97b,Banana Bran Muffins,http://www.food.com/recipe/banana-bran-muffins-381123,144.7,45.0,5.0,2.7,0.0412,0.22169999999999998,25.0,5.2,7.2,3.6,1147,1,0.4359197907585004,0.019328683522231906,0.23539668700959024,0.6277244986922406
652ef1ee98,Blueberry Crisp,http://www.food.com/recipe/blueberry-crisp-18053,112.4,25.0,2.9,1.7,0.0068,0.026600000000000002,21.7,1.1,15.2,0.9,54,9,5.37037037037037,0.049259259259259267,3.148148148148148,28.148148148148145
652f23b11a,Sugar Mamma Face Scrub,http://www.food.com/recipe/sugar-mamma-face-scrub-298349,82.4,34.0,3.8,2.4,0.0101,0.027,12.6,0.0,12.6,0.0,18,1,21.11111111111111,0.15,13.333333333333334,70.0
652f27c6ef,Ww Mini Chocolate Chip Cookies Ww,http://www.food.com/recipe/ww-mini-chocolate-chip-cookies-ww-111089,62.8,29.0,3.3,1.8,0.0025,0.038200000000000005,8.6,0.7,4.5,1.0,15,24,22.0,0.2546666666666667,12.000000000000002,30.0
652f884638,Bird's Chicken Stew With Dumplings (Or Chicken Noodle Soup),http://www.food.com/recipe/birds-chicken-stew-with-dumplings-or-chicken-noodle-soup-260860,902.4,388.0,43.1,14.1,0.1936,0.8619,82.3,6.0,12.6,44.8,558,8,7.724014336917564,0.15446236559139784,2.5268817204301075,2.258064516129032
652f975056,Hobo S'mores,http://www.food.com/recipe/hobo-smores-209602,243.2,85.0,9.5,4.1,0.0,0.1013,41.8,1.3,32.6,1.6,62,18,15.32258064516129,0.16338709677419355,6.61290322580645,52.58064516129033
652fb5a8d2,Sherried Chicken and Fettucini Casserole,http://www.food.com/recipe/sherried-chicken-and-fettucini-casserole-356618,724.2,197.0,21.9,10.2,0.15030000000000002,0.391,64.6,3.9,8.1,39.8,456,4,4.802631578947368,0.08574561403508772,2.236842105263158,1.776315789473684
653033d605,Pear-Blueberry-Ginger Crisp (Gluten-Free),http://www.food.com/recipe/pear-blueberry-ginger-crisp-gluten-free-517902,324.9,109.0,12.2,7.4,0.0305,0.10740000000000001,54.8,2.5,39.6,1.8,136,4,8.970588235294118,0.07897058823529413,5.4411764705882355,29.117647058823533
653073ea47,Balsamico Roast Chicken and Potatoes,http://www.food.com/recipe/balsamico-roast-chicken-and-potatoes-194193,1133.7,570.0,63.4,17.6,0.29769999999999996,0.2945,47.6,4.0,5.7,78.1,463,4,13.693304535637148,0.06360691144708423,3.801295896328294,1.2311015118790496
653077035b,Lemon Halibut,http://www.food.com/recipe/lemon-halibut-151016,194.9,35.0,4.0,0.6,0.0549,0.09290000000000001,2.1,0.4,0.6,35.8,194,4,2.0618556701030926,0.04788659793814433,0.30927835051546393,0.30927835051546393
6530882f53,Bacon & Tomato Pasta,http://www.food.com/recipe/bacon-tomato-pasta-396700,1109.0,587.0,65.3,19.9,0.0831,4.5699,96.7,5.6,6.5,32.5,271,4,24.095940959409592,1.686309963099631,7.343173431734316,2.3985239852398523
6530a6374a,Sarahkaye's Spicy Chicken Tortilla Soup,http://www.food.com/recipe/sarahkayes-spicy-chicken-tortilla-soup-453333,318.9,87.0,9.7,2.6,0.0436,1.0985,32.3,5.3,2.7,26.2,497,10,1.9517102615694164,0.2210261569416499,0.5231388329979879,0.5432595573440644
6530aea44e,Grilled Salmon and Mango Salsa,http://www.food.com/recipe/grilled-salmon-and-mango-salsa-181611,273.2,54.0,6.1,1.0,0.0875,0.5525,20.2,1.7,16.6,34.4,337,4,1.810089020771513,0.163946587537092,0.2967359050445104,4.925816023738873
6530babec4,Dynamite Sauce for Sushi,http://www.food.com/recipe/dynamite-sauce-for-sushi-57315,922.7,708.0,78.7,11.5,0.0611,3.1615,57.1,0.2,15.8,2.4,28,1,281.0714285714286,11.29107142857143,41.07142857142857,56.42857142857143
6530d70a54,Pecan Caramel Cheesecake,http://www.food.com/recipe/pecan-caramel-cheesecake-17516,751.2,435.0,48.4,22.7,0.1694,0.5002,70.8,1.3,59.0,13.2,178,10,27.191011235955052,0.28101123595505617,12.752808988764045,33.146067415730336
6530e75eb1,Chocolate Fudge Brownie Cake,http://www.food.com/recipe/chocolate-fudge-brownie-cake-105590,335.6,142.0,15.8,6.1,0.0352,0.2995,50.5,2.0,37.5,3.8,83,18,19.036144578313255,0.3608433734939759,7.349397590361445,45.18072289156627
6530f6faf4,Ruth Wilk's Nut-Carrot Cake,http://www.food.com/recipe/ruth-wilks-nut-carrot-cake-201155,873.5,504.0,56.0,7.6,0.1586,0.25680000000000003,83.2,4.2,53.1,14.0,219,12,25.570776255707763,0.11726027397260276,3.4703196347031966,24.246575342465754
653113c966,Sephardic Passover Charoset for the Seder,http://www.food.com/recipe/sephardic-passover-charoset-for-the-seder-58007,558.5,101.0,11.2,0.9,0.0,0.0161,119.1,11.9,91.4,8.7,970,1,1.1546391752577319,0.0016597938144329897,0.09278350515463918,9.422680412371134
65312edac1,Knoedel Soep - Noodle Soup,http://www.food.com/recipe/knoedel-soep-noodle-soup-316776,89.8,12.0,1.4,0.5,0.016,0.8967999999999999,13.6,0.6,0.4,5.4,224,12,0.625,0.40035714285714286,0.2232142857142857,0.17857142857142858
65315f038f,Chicken and Peppers in Phyllo,http://www.food.com/recipe/chicken-and-peppers-in-phyllo-126120,806.4,302.0,33.6,18.4,0.1326,1.0271,80.0,6.5,4.6,47.7,390,4,8.615384615384617,0.2633589743589743,4.717948717948717,1.1794871794871793
6531800343,Overnight Ice Cream French Toast With Cinnamon Banana Syrup,http://www.food.com/recipe/overnight-ice-cream-french-toast-with-cinnamon-banana-syrup-445865,685.4,166.0,18.5,8.3,0.25630000000000003,0.4466,116.4,4.4,65.9,16.2,318,6,5.817610062893082,0.14044025157232704,2.610062893081761,20.723270440251575
6531d1698b,Cornflake Crusted Chicken,http://www.food.com/recipe/cornflake-crusted-chicken-328726,279.1,91.0,10.1,4.7,0.1373,0.35719999999999996,18.4,0.5,2.3,28.1,159,4,6.352201257861635,0.22465408805031445,2.955974842767296,1.4465408805031446
6531e3e244,"No-Bake GORP Energy ""Cookies""",http://www.food.com/recipe/no-bake-gorp-energy-quot-cookies-quot-494014,278.9,146.0,16.3,3.3,0.0,0.1403,28.6,3.7,15.5,9.5,63,26,25.873015873015877,0.22269841269841273,5.238095238095237,24.6031746031746
6531f596ad,Chocolate Cottage Cheese,http://www.food.com/recipe/chocolate-cottage-cheese-62236,125.6,27.0,3.0,1.2,0.011300000000000001,0.3733,11.5,0.6,10.5,13.7,121,1,2.479338842975207,0.30851239669421493,0.9917355371900826,8.677685950413224
65324912f3,Pupu Style Spareribs,http://www.food.com/recipe/pupu-style-spareribs-241760,683.1,413.0,45.9,16.8,0.18280000000000002,1.6472,19.4,0.2,17.3,46.4,155,15,29.612903225806452,1.062709677419355,10.838709677419356,11.161290322580646
653265324a,Caramelized Onion and Cornbread Stuffing,http://www.food.com/recipe/caramelized-onion-and-cornbread-stuffing-280980,443.0,161.0,17.9,6.5,0.0844,0.7884,61.6,4.5,10.2,8.6,137,6,13.065693430656932,0.5754744525547445,4.744525547445255,7.445255474452554
6532767243,Salmon and Asparagus Tarts,http://www.food.com/recipe/salmon-and-asparagus-tarts-136058,458.7,274.0,30.5,9.1,0.15,0.426,33.1,2.8,0.5,12.8,154,5,19.805194805194805,0.2766233766233766,5.909090909090909,0.3246753246753247
6532be2882,Big John's Thai Crab Fried Rice (Khao Phad Pu),http://www.food.com/recipe/big-johns-thai-crab-fried-rice-khao-phad-pu-359489,915.9,196.0,21.8,3.6,0.1586,1.1882000000000001,156.1,5.8,2.9,19.6,268,4,8.134328358208956,0.44335820895522393,1.3432835820895521,1.0820895522388059
6533110c60,Poached Peaches With Yogurt,http://www.food.com/recipe/poached-peaches-with-yogurt-354140,228.5,13.0,1.5,0.6,0.0040999999999999995,0.0453,52.0,3.7,48.7,4.9,353,6,0.424929178470255,0.0128328611898017,0.16997167138810199,13.796033994334278
653318abe1,Bandito Eggs,http://www.food.com/recipe/bandito-eggs-482120,744.1,529.0,58.9,19.9,0.42769999999999997,0.42060000000000003,34.7,10.9,8.1,24.8,473,2,12.452431289640591,0.0889217758985201,4.207188160676532,1.712473572938689
653343cfb2,Baked Macaroni and Cheese,http://www.food.com/recipe/baked-macaroni-and-cheese-120777,1101.1,584.0,65.0,40.7,0.2019,1.0772,74.2,2.7,2.2,54.0,409,6,15.892420537897312,0.2633740831295843,9.951100244498779,0.5378973105134475
6533636378,Mama's Marinara Sauce,http://www.food.com/recipe/mamas-marinara-sauce-102831,745.9,342.0,38.0,5.3,0.0,2.2801,74.8,16.2,40.1,9.4,1905,1,1.9947506561679789,0.11969028871391076,0.27821522309711283,2.10498687664042
653394439c,"Apple & Fontina Stuffed Chicken with Walnuts, Bacon and Frisee",http://www.food.com/recipe/apple-fontina-stuffed-chicken-with-walnuts-bacon-and-frisee-27795,938.2,674.0,75.0,18.0,0.1406,0.6302000000000001,24.8,6.1,13.9,44.2,492,6,15.24390243902439,0.12808943089430896,3.6585365853658534,2.8252032520325203
